330	7	2	2
330	8	2	2
330	9	2	2
330	9	2	0
330	9	2	0
330	9	2	2
330	9	2	0
331	42	2	2
332	42	2	2
333	19	1	1
334	16	1	1
334	16	1	2
335	7	1	2
335	8	1	2
335	9	1	2
335	7	1	2
335	8	1	2
335	9	1	2
335	7	1	2
335	8	1	2
335	9	1	2
335	7	1	2
335	8	1	2
335	9	1	2
335	7	1	2
335	8	1	2
335	9	1	2
335	7	1	1
335	8	1	1
335	9	1	1
336	7	1	0
336	8	1	0
336	9	1	1
337	7	1	2
337	8	1	2
337	9	1	2
338	6	4	2
339	8	2	2
339	9	2	2
339	9	2	1
339	43	2	2
340	9	2	0
341	9	2	2
342	44	2	2
342	45	2	0
343	9	2	2
344	9	2	2
345	45	2	2
346	9	2	2
347	9	2	2
348	45	2	2
349	45	2	2
350	45	2	2
351	3	2	2
352	3	2	2
353	3	2	2
354	6	1	1
355	6	1	1
356	6	1	1
357	6	1	1
358	6	1	1
359	6	1	1
360	6	1	0
361	6	1	1
362	6	1	0
363	6	1	1
364	6	1	1
365	6	1	1
366	6	1	1
367	6	1	1
368	6	1	1
369	6	1	1
370	6	1	1
371	6	1	1
372	6	1	1
373	6	1	1
374	6	1	0
375	17	2	2
375	18	2	2
376	17	2	2
376	18	2	2
377	17	2	2
377	18	2	2
378	17	2	2
378	18	2	2
379	17	2	0
379	18	2	2
380	17	2	0
380	18	2	2
381	17	2	0
381	18	2	2
382	17	2	0
382	18	2	2
383	17	2	2
383	18	2	2
384	17	2	0
384	18	2	2
385	17	2	0
385	18	2	2
386	17	2	0
386	18	2	2
387	17	2	0
387	18	2	2
388	17	2	2
388	18	2	2
389	17	2	2
389	18	2	2
390	17	2	2
390	18	2	2
391	17	2	2
391	18	2	2
392	17	2	0
392	18	2	2
393	17	2	0
393	18	2	2
394	17	2	0
394	18	2	2
395	17	2	0
395	18	2	0
396	17	2	0
396	18	2	0
397	17	2	0
397	18	2	0
398	20	1	2
399	20	1	2
400	41	1	2
401	41	1	2
402	41	1	2
403	41	1	2
404	41	2	2
405	41	2	2
406	41	2	2
407	41	2	2
408	41	1	2
409	41	1	2
410	41	1	2
411	41	1	2
412	7	2	2
412	8	2	2
412	9	2	2
413	17	4	2
413	18	4	2
414	17	4	2
414	18	4	2
415	17	4	2
415	18	4	2
416	17	1	2
416	18	1	2
417	17	1	2
417	18	1	2
418	17	1	2
418	18	1	2
419	17	1	2
419	18	1	2
420	17	5	2
420	18	5	2
421	17	5	2
421	18	5	2
422	17	5	2
422	18	5	2
423	17	5	2
423	18	5	2
424	17	2	2
424	18	2	2
425	17	2	2
425	18	2	2
426	17	2	2
426	18	2	2
427	46	1	2
427	47	1	2
428	46	1	2
428	47	1	2
429	46	1	0
429	47	1	2
430	46	1	0
431	46	1	0
432	46	1	0
433	46	1	0
434	46	1	0
435	46	1	0
436	46	1	2
437	46	2	0
438	46	2	0
439	46	2	0
440	46	2	0
441	46	2	0
442	46	2	0
443	46	2	0
444	46	2	0
445	46	2	0
446	46	2	0
447	46	2	0
448	46	2	0
449	46	2	0
450	46	2	0
451	46	2	0
452	46	2	0
453	46	2	0
454	46	2	0
455	46	2	0
456	41	1	0
457	41	1	0
458	41	1	0
459	41	1	0
460	41	1	0
461	41	1	0
462	41	1	0
463	41	1	0
464	41	1	2
465	41	1	2
466	41	1	2
467	41	1	2
468	41	1	2
469	41	1	2
470	41	1	0
471	41	1	0
472	41	1	0
473	41	1	0
474	41	1	0
475	48	2	0
476	48	2	0
477	48	2	2
478	48	2	2
479	48	2	0
480	48	2	0
481	48	2	0
482	48	2	2
483	48	2	0
484	48	2	0
485	48	2	0
486	48	2	0
487	48	2	0
488	48	2	0
489	48	2	2
490	48	2	0
491	48	2	0
492	48	2	0
493	48	2	0
494	48	2	0
495	48	2	0
496	48	2	0
497	48	2	0
498	49	2	2
498	3	2	2
499	49	2	2
499	3	2	2
500	49	2	2
500	3	2	0
501	49	2	2
501	3	2	2
502	3	2	2
502	49	2	0
503	49	2	2
503	3	2	2
504	49	2	2
504	3	2	2
505	49	2	2
505	3	2	2
506	49	2	2
506	3	2	2
507	49	2	2
507	3	2	2
508	49	2	2
508	3	2	2
509	21	1	2
510	21	1	2
511	21	1	2
512	21	1	2
513	21	1	0
514	21	1	2
515	21	1	0
516	21	1	2
517	21	1	2
518	21	1	2
519	21	1	2
520	21	1	2
521	21	1	2
522	21	1	2
523	21	1	2
523	50	1	0
524	21	1	2
525	21	1	2
526	21	1	2
527	21	1	2
528	21	1	2
529	21	1	2
530	21	1	2
531	21	1	2
532	21	1	2
533	21	1	2
534	21	1	2
535	21	1	2
536	21	1	2
537	21	1	2
538	21	1	2
539	21	1	2
540	21	1	2
541	21	1	2
542	21	1	2
543	51	2	2
543	32	2	2
543	52	2	2
543	53	2	2
543	21	2	0
544	51	2	2
544	32	2	2
544	52	2	2
544	53	2	2
544	21	2	2
545	4	2	2
546	4	2	2
547	4	2	2
548	4	2	2
549	4	2	2
550	4	2	2
551	4	2	2
552	4	2	2
553	4	2	2
554	4	2	2
555	4	2	2
556	4	2	1
557	4	2	2
558	4	2	2
559	35	2	1
560	35	2	2
561	35	2	2
562	35	2	2
563	35	2	2
564	35	2	2
565	35	2	2
566	35	2	2
567	35	1	1
568	35	1	2
569	35	1	2
570	35	1	2
571	35	1	2
572	54	2	0
572	35	2	0
573	54	5	0
573	35	5	0
574	54	4	0
574	35	4	0
575	54	4	0
575	35	4	0
576	54	1	0
576	35	1	0
577	54	1	2
577	35	1	2
578	54	4	2
578	35	4	0
579	54	4	0
579	35	4	0
580	54	4	0
580	35	4	0
581	54	1	2
581	35	1	0
582	54	1	0
582	35	1	0
583	54	1	0
583	35	1	0
584	54	1	0
584	35	1	0
585	54	1	0
585	35	1	0
586	54	1	2
586	35	1	0
587	54	1	0
587	35	1	0
588	55	1	2
588	56	1	2
589	55	1	2
589	56	1	2
590	55	1	2
590	56	1	2
591	55	1	2
591	56	1	2
592	55	1	2
592	56	1	2
593	56	1	2
593	55	1	2
594	55	2	2
594	56	2	2
595	55	2	2
595	56	2	2
596	55	2	2
596	56	2	2
597	56	2	2
597	55	2	2
598	57	2	2
598	37	2	2
599	57	2	2
599	37	2	2
600	57	2	2
600	37	2	2
601	57	2	2
601	37	2	2
602	57	2	2
602	37	2	2
603	57	2	2
603	37	2	2
604	57	2	2
604	37	2	2
605	57	2	2
605	37	2	2
606	57	2	2
606	37	2	2
607	57	2	2
607	37	2	2
608	57	2	2
608	37	2	2
609	57	2	2
609	37	2	2
610	57	2	2
610	37	2	2
611	57	2	2
611	37	2	2
612	57	2	2
612	37	2	2
613	57	2	2
613	37	2	2
614	57	2	2
614	37	2	2
615	57	2	2
615	37	2	2
616	57	2	2
616	37	2	2
617	57	2	2
617	37	2	2
618	58	1	2
619	58	1	2
620	58	1	2
621	58	1	2
622	58	1	2
623	58	1	2
624	58	1	2
625	58	1	2
626	58	1	2
627	58	1	2
628	58	1	2
629	58	1	2
630	58	1	2
631	58	1	2
632	58	1	2
633	58	1	2
634	58	1	2
635	58	1	2
636	58	1	2
637	58	1	2
638	58	1	2
639	58	1	2
640	58	1	2
641	58	1	2
642	58	2	2
643	58	2	2
644	58	2	2
645	58	2	2
646	58	2	2
647	58	2	2
648	58	2	2
649	58	2	2
650	58	2	2
651	58	2	2
652	58	2	2
653	58	2	2
654	58	2	2
655	58	2	2
656	58	2	2
657	58	2	2
658	58	2	2
659	58	2	2
660	58	2	2
661	58	2	2
662	58	2	2
663	58	2	2
664	58	2	2
665	58	2	2
666	58	2	2
667	58	2	2
668	58	2	2
669	58	2	2
670	58	2	2
671	58	2	2
672	59	2	2
673	59	2	2
674	59	2	2
675	59	2	2
676	60	2	2
677	60	2	2
678	60	2	2
679	60	2	2
680	60	2	2
681	60	2	2
682	60	2	2
683	60	2	2
684	60	2	2
685	60	2	2
686	60	2	2
687	60	2	2
688	60	2	2
689	60	2	2
690	60	2	2
691	60	1	2
692	60	1	2
693	60	1	2
694	61	5	2
694	62	5	2
695	61	5	2
695	62	5	2
696	61	5	2
696	62	5	2
697	58	1	2
697	58	1	1
698	17	2	2
698	18	2	2
699	17	2	2
699	18	2	2
700	17	2	2
700	18	2	2
701	17	2	2
701	17	2	2
701	18	2	2
701	24	2	2
701	18	2	2
702	17	2	2
702	18	2	2
702	24	2	2
702	26	2	2
703	17	2	2
703	18	2	2
704	17	2	2
704	17	2	2
704	18	2	2
704	18	2	2
705	17	2	2
705	18	2	2
706	17	2	2
706	18	2	2
707	17	2	2
707	18	2	2
708	17	2	2
708	18	2	2
709	17	2	2
709	25	2	2
709	18	2	2
709	26	2	2
709	27	2	2
709	28	2	2
709	29	2	2
710	17	2	2
710	18	2	2
711	17	2	2
711	18	2	2
711	37	2	2
712	63	2	2
713	63	2	2
714	63	2	1
715	63	1	2
716	58	2	2
717	58	2	2
718	58	2	2
719	17	2	2
719	18	2	2
720	17	2	2
720	18	2	2
721	17	2	2
721	18	2	0
722	17	2	2
722	18	2	2
723	22	2	2
724	22	2	2
725	22	2	2
726	22	2	2
727	64	2	2
727	65	2	2
727	66	2	2
728	64	2	2
728	65	2	2
728	66	2	2
729	64	1	2
729	65	1	2
729	66	1	2
730	64	1	2
730	65	1	2
730	66	1	2
731	67	5	2
732	5	5	2
733	6	5	2
734	62	5	2
735	9	2	2
736	9	2	2
737	7	2	2
737	8	2	2
737	9	2	2
738	9	2	2
739	9	2	2
740	17	1	2
740	18	1	2
741	17	1	0
741	17	1	2
741	18	1	2
741	18	1	2
742	17	1	0
742	18	1	0
743	17	5	2
743	18	5	2
744	17	5	2
744	18	5	2
745	17	5	0
745	18	5	0
746	17	2	2
746	18	2	2
747	41	5	2
748	41	5	2
749	41	5	2
750	20	1	0
751	20	1	0
752	20	1	0
753	20	2	1
754	20	2	1
755	68	6	2
755	69	6	2
756	68	1	2
756	69	1	2
757	68	2	2
757	69	2	2
758	68	6	2
758	69	6	2
759	68	1	2
759	69	1	2
760	68	2	2
760	69	2	2
761	68	6	2
761	69	6	2
762	68	1	2
762	69	1	2
763	68	2	2
763	69	2	2
764	68	6	2
764	69	6	2
765	68	1	2
765	69	1	2
766	68	2	2
766	69	2	2
767	68	6	2
767	69	6	2
768	68	1	2
768	69	1	2
769	68	2	2
769	69	2	2
770	68	6	2
770	69	6	2
771	68	1	2
771	69	1	2
772	68	2	2
772	69	2	2
773	68	6	2
773	69	6	2
774	68	1	2
774	69	1	2
775	68	2	2
775	69	2	2
776	68	6	2
776	69	6	2
777	68	1	2
777	69	1	2
778	68	2	2
778	69	2	2
779	9	2	2
780	9	2	2
781	9	2	2
782	9	2	2
783	9	2	2
784	9	2	2
785	9	2	2
786	9	2	2
787	9	2	2
788	9	2	2
789	9	2	2
790	9	2	2
791	9	2	2
792	9	2	2
793	9	2	2
794	9	2	2
795	9	2	2
796	70	1	2
796	71	1	0
796	72	1	0
797	70	1	2
797	71	1	2
797	72	1	2
798	71	1	2
798	72	1	2
798	70	1	2
799	37	2	2
800	37	2	2
801	37	2	2
802	37	2	2
803	37	2	2
804	42	7	2
805	42	2	2
806	42	7	2
807	42	7	2
808	9	7	2
809	73	1	2
810	73	1	0
811	73	2	2
812	73	2	2
813	73	6	2
814	73	6	2
815	73	1	0
816	73	1	0
817	74	2	2
817	9	2	2
818	9	2	2
818	74	2	2
819	61	8	2
819	62	8	2
820	61	8	2
820	62	8	2
821	61	8	2
821	62	8	2
822	7	8	2
822	8	8	2
822	9	8	2
823	5	1	2
824	5	1	2
825	5	1	1
826	5	1	2
827	5	1	2
828	5	1	2
829	5	1	2
830	5	1	2
831	5	1	2
832	5	1	2
833	5	1	2
834	5	1	2
835	5	2	2
836	5	2	2
837	5	2	2
838	5	2	2
839	5	2	2
840	5	2	2
841	5	2	2
842	5	2	2
843	5	2	2
844	5	2	2
845	5	2	2
846	5	2	2
847	5	1	2
848	5	1	2
849	5	1	2
850	5	1	2
851	5	1	2
852	5	1	2
853	5	1	2
854	5	1	2
855	5	1	2
856	5	1	2
857	5	1	2
858	5	1	2
859	5	1	2
860	5	1	0
861	5	1	2
862	5	1	2
863	5	1	2
864	5	1	2
865	5	1	2
866	5	1	2
867	5	1	2
868	5	1	2
869	5	1	2
870	5	1	2
871	5	1	2
872	5	1	2
873	5	1	2
874	5	1	2
875	5	1	2
876	5	1	2
877	5	1	2
878	5	1	2
879	5	1	2
880	5	1	2
881	5	1	2
882	5	1	2
883	5	1	2
884	5	1	2
885	5	1	2
886	5	1	2
887	5	1	2
888	5	1	2
889	5	1	2
890	5	1	2
891	5	1	2
892	5	1	2
893	5	1	2
894	5	1	2
895	5	1	2
896	5	1	2
897	5	1	2
898	5	1	2
899	5	1	2
900	5	1	2
901	5	1	2
902	5	1	2
903	5	1	2
904	5	1	2
905	5	1	2
906	5	1	2
907	5	1	2
908	5	1	2
909	5	1	2
910	5	1	2
911	5	1	2
912	5	1	2
913	5	1	2
914	5	1	2
915	5	1	2
916	5	1	2
917	5	1	2
918	5	1	2
919	5	1	2
920	5	1	1
921	5	1	2
922	75	1	2
923	75	1	2
924	75	2	2
925	75	2	2
926	75	1	2
927	75	1	2
928	75	1	2
929	75	1	2
930	75	1	2
931	75	1	2
932	75	1	2
933	75	1	2
934	76	1	2
934	77	1	2
934	78	1	2
935	76	1	2
935	77	1	2
935	78	1	2
936	76	1	2
936	77	1	2
936	78	1	2
937	76	1	0
937	77	1	0
937	78	1	0
938	76	1	2
938	77	1	2
938	78	1	2
939	76	1	2
939	77	1	2
939	78	1	2
940	76	1	2
940	77	1	2
940	78	1	2
941	76	1	2
941	77	1	2
941	78	1	2
942	79	2	2
942	80	2	2
942	81	2	2
942	17	2	2
942	82	2	2
942	83	2	2
943	84	2	2
944	84	2	2
945	84	2	2
946	84	2	2
947	84	2	2
948	84	2	2
949	84	2	2
950	84	2	2
951	84	2	2
952	84	2	2
953	84	2	2
954	84	2	2
955	84	2	2
956	84	2	2
957	84	2	2
958	84	2	2
959	41	1	0
960	41	1	2
961	41	1	0
962	12	1	2
963	12	1	2
964	12	1	2
965	12	1	2
966	12	1	2
967	12	1	2
968	12	1	0
969	12	1	2
970	12	1	2
971	12	1	2
972	12	1	2
973	12	1	2
974	12	1	2
975	42	2	2
976	20	2	2
977	16	5	2
978	16	2	2
979	16	9	0
979	16	9	2
980	16	5	1
980	16	9	2
981	85	1	2
982	85	1	2
983	85	1	2
984	85	1	0
985	85	1	2
986	85	1	2
987	85	1	2
988	85	2	2
989	85	2	2
990	85	2	2
991	85	2	2
992	85	2	2
993	85	2	2
994	85	2	2
995	85	2	2
996	86	1	2
997	86	1	2
998	86	1	2
999	86	1	2
1000	86	1	2
1001	86	1	2
1002	86	1	2
1003	87	2	0
1004	87	4	2
1005	87	4	2
1006	62	9	2
1007	22	2	2
1008	22	2	2
1009	22	2	2
1010	22	2	2
1011	12	1	1
1012	12	1	1
1013	12	1	1
1014	12	1	1
1015	12	1	0
1016	12	1	0
1017	41	9	0
1018	41	9	0
1019	41	9	0
1020	41	9	0
1021	41	9	0
1022	41	9	0
1023	41	9	0
1024	41	9	0
1025	41	9	0
1026	41	9	0
1027	41	9	0
1028	41	9	2
1029	41	5	2
1030	41	5	2
1031	41	5	2
1032	41	5	2
1033	41	5	2
1034	5	5	2
1035	5	5	2
1036	5	5	2
1037	5	6	2
1038	5	6	2
1038	5	6	2
1039	5	6	2
1040	9	6	2
1040	9	5	2
1041	88	6	2
1042	5	5	2
1043	5	9	2
1044	5	9	2
1045	5	9	2
1046	5	9	2
1047	5	9	2
1048	5	9	2
1049	5	9	2
1050	9	5	2
1051	5	6	0
1052	5	6	2
1053	5	6	2
1054	5	6	2
1055	5	6	0
1056	5	6	2
1057	5	6	0
1058	5	6	2
1059	5	6	2
1060	5	6	2
1061	5	6	0
1062	5	6	0
1063	6	5	0
1064	6	5	0
1065	6	5	0
1066	6	5	0
1067	6	5	0
1068	6	9	2
1069	6	5	2
1070	6	5	2
1071	6	5	2
1072	6	5	2
1073	6	5	2
1074	6	5	2
1075	6	5	2
1076	6	5	2
1077	6	5	2
1078	6	5	2
1079	6	5	2
1080	89	2	2
1081	89	2	0
1081	89	2	2
1082	89	2	2
1083	89	2	2
1084	89	2	2
1085	89	2	2
1086	89	2	2
1087	89	2	2
1088	89	2	2
1089	89	2	2
1090	89	2	2
1091	89	2	2
1092	89	2	2
1093	89	2	2
1094	89	2	2
1095	89	2	2
1096	89	2	2
1097	89	2	2
1098	89	2	1
1098	89	2	2
1099	89	2	1
1099	89	2	2
1100	89	1	2
1101	89	1	2
1102	89	1	2
1103	89	1	2
1104	89	1	2
1105	89	1	2
1106	89	1	2
1106	89	1	0
1107	89	1	2
1108	90	2	0
1109	90	2	0
1110	90	2	0
1111	90	2	0
1112	90	2	0
1113	90	2	0
1114	90	2	0
1115	90	2	0
1116	90	2	0
1117	90	2	2
1118	90	2	0
1119	90	2	0
1120	90	2	0
1121	90	2	0
1122	90	2	0
1123	90	2	2
1124	90	2	0
1125	90	2	0
1126	90	2	0
1127	90	2	0
1128	90	2	0
1129	90	2	0
1130	90	2	0
1131	90	2	0
1132	90	2	0
1133	90	2	0
1134	90	2	0
1135	90	2	0
1136	90	2	0
1137	90	2	0
1138	90	2	0
1139	90	2	0
1140	90	2	0
1141	90	2	0
1142	90	2	0
1143	90	2	0
1144	90	2	0
1145	90	2	0
1146	90	2	0
1147	90	2	0
1148	46	1	2
1148	47	1	2
1149	46	1	2
1149	47	1	2
1150	46	1	2
1150	47	1	2
1151	46	2	2
1151	47	2	2
1152	46	2	2
1152	47	2	2
1153	47	1	2
1153	46	1	2
1154	22	2	1
1155	22	2	1
1156	22	2	1
1157	22	2	1
1157	22	2	1
1158	22	2	1
1159	22	2	1
1160	22	2	1
1161	22	2	1
1162	22	2	1
1163	22	2	1
1164	22	2	1
1165	22	2	1
1166	22	2	1
1167	22	2	1
1168	22	2	1
1169	22	2	1
1170	22	2	1
1171	22	2	1
1172	22	1	2
1173	22	1	2
1174	22	1	2
1175	22	1	2
1176	22	1	2
1177	22	1	2
1178	22	1	2
1179	22	1	2
1180	22	1	2
1181	22	1	1
1182	22	1	1
1183	22	1	2
1184	22	1	2
1185	22	1	2
1186	22	1	2
1187	2	2	2
1188	2	2	2
1189	2	2	2
1190	2	2	2
1191	2	2	2
1192	2	1	2
1193	2	1	2
1194	2	2	2
1195	2	2	2
1196	9	2	2
1196	1	2	2
1196	2	2	2
1197	2	2	2
1198	2	2	2
1199	2	1	2
1200	2	2	2
1201	2	2	2
1201	2	2	2
1202	91	5	2
1203	91	5	2
1204	57	2	2
1205	57	2	2
1206	57	2	2
1207	57	2	2
1208	57	2	2
1209	57	2	2
1210	57	2	2
1210	17	2	2
1210	92	2	2
1210	18	2	2
1210	51	2	2
1210	93	2	2
1210	94	2	2
1210	95	2	2
1210	96	2	2
1210	37	2	2
1210	97	2	2
1210	98	2	2
1210	99	2	2
1210	53	2	2
1210	100	2	2
1211	57	2	2
1211	51	2	2
1211	101	2	2
1211	93	2	2
1211	52	2	2
1211	102	2	2
1211	94	2	2
1211	95	2	2
1211	103	2	2
1211	104	2	2
1211	105	2	2
1211	96	2	2
1211	37	2	2
1211	106	2	2
1211	107	2	2
1211	92	2	2
1211	98	2	2
1211	99	2	2
1211	108	2	2
1211	109	2	2
1211	110	2	2
1211	53	2	2
1211	111	2	2
1211	112	2	2
1211	113	2	2
1211	114	2	2
1211	100	2	2
1211	115	2	2
1212	57	2	2
1212	92	2	2
1212	51	2	2
1212	93	2	2
1212	102	2	2
1212	94	2	2
1212	95	2	2
1212	106	2	2
1212	32	2	2
1212	53	2	2
1212	113	2	2
1212	114	2	2
1213	57	2	2
1213	51	2	2
1213	101	2	2
1213	116	2	2
1213	93	2	2
1213	52	2	2
1213	24	2	2
